"Datum","Windgeschwindigkeit48M","Windgeschwindigkeit100M","Windgeschwindigkeit152M","Windrichtung48M","Windrichtung100M","Windrichtung152M","Windgeschwindigkeit100MP10","Windgeschwindigkeit100MP20","Windgeschwindigkeit100MP30","Windgeschwindigkeit100MP40","Windgeschwindigkeit100MP50","Windgeschwindigkeit100MP60","Windgeschwindigkeit100MP70","Windgeschwindigkeit100MP80","Windgeschwindigkeit100MP90","Interpoliert","Kapazitaat","Output","Zeit","Week_Day","Month_Day","Year_Week","Year_Month","Year_Day","Time_Slot","Hour","Cloud","Precipitation","Pressure","Solar","Temp","Wind"
2017-07-02,4.8875,6.695,8.2275,228,233,239.25,5.4625,5.8775,6.14,6.4575,6.705,6.8875,7.15,7.5975,8.065,1,119000,"X"," 4:45",1,2,27,7,183,20,5,5,0,1014,91.39,11.9,2.4
2017-07-02,4.9,6.71,8.28,227,232,238,5.47,5.89,6.14,6.48,6.72,6.88,7.14,7.58,8.07,0,119000,"X"," 5:00",1,2,27,7,183,21,6,7,0,1014.3,84.21,13.9,2.8
2017-07-02,4.81,6.5675,8.09,229,234,240,5.3125,5.72,5.9925,6.3125,6.5825,6.79,7.07,7.51,7.98,1,119000,"X"," 5:15",1,2,27,7,183,22,6,7,0,1014.3,84.21,13.9,2.8
2017-07-02,4.72,6.425,7.9,231,236,242,5.155,5.55,5.845,6.145,6.445,6.7,7,7.44,7.89,1,119000,"X"," 5:30",1,2,27,7,183,23,6,7,0,1014.3,84.21,13.9,2.8
2017-07-02,4.63,6.2825,7.71,233,238,244,4.9975,5.38,5.6975,5.9775,6.3075,6.61,6.93,7.37,7.8,1,119000,"X"," 5:45",1,2,27,7,183,24,6,7,0,1014.3,84.21,13.9,2.8
2017-07-02,4.54,6.14,7.52,235,240,246,4.84,5.21,5.55,5.81,6.17,6.52,6.86,7.3,7.71,0,119000,"X"," 6:00",1,2,27,7,183,25,7,7,0,1014.2,76.1,14.6,3.3
2017-07-02,4.4875,6.0275,7.3475,238.75,243.5,249.75,4.6925,5.09,5.4225,5.695,6.05,6.365,6.695,7.1225,7.525,1,119000,"X"," 6:15",1,2,27,7,183,26,7,7,0,1014.2,76.1,14.6,3.3
2017-07-02,4.435,5.915,7.175,242.5,247,253.5,4.545,4.97,5.295,5.58,5.93,6.21,6.53,6.945,7.34,1,119000,"X"," 6:30",1,2,27,7,183,27,7,7,0,1014.2,76.1,14.6,3.3
2017-07-02,4.3825,5.8025,7.0025,246.25,250.5,257.25,4.3975,4.85,5.1675,5.465,5.81,6.055,6.365,6.7675,7.155,1,119000,"X"," 6:45",1,2,27,7,183,28,7,7,0,1014.2,76.1,14.6,3.3
2017-07-02,4.33,5.69,6.83,250,254,261,4.25,4.73,5.04,5.35,5.69,5.9,6.2,6.59,6.97,0,119000,"X"," 7:00",1,2,27,7,183,29,8,7,0,1014.3,67.38,15.4,4.5
2017-07-02,4.29,5.5825,6.67,254.25,258.5,265.25,4.13,4.6125,4.9525,5.2575,5.5875,5.8075,6.115,6.495,6.8525,1,119000,"X"," 7:15",1,2,27,7,183,30,8,7,0,1014.3,67.38,15.4,4.5
2017-07-02,4.25,5.475,6.51,258.5,263,269.5,4.01,4.495,4.865,5.165,5.485,5.715,6.03,6.4,6.735,1,119000,"X"," 7:30",1,2,27,7,183,31,8,7,0,1014.3,67.38,15.4,4.5
2017-07-02,4.21,5.3675,6.35,262.75,267.5,273.75,3.89,4.3775,4.7775,5.0725,5.3825,5.6225,5.945,6.305,6.6175,1,119000,"X"," 7:45",1,2,27,7,183,32,8,7,0,1014.3,67.38,15.4,4.5
2017-07-02,4.17,5.26,6.19,267,272,278,3.77,4.26,4.69,4.98,5.28,5.53,5.86,6.21,6.5,0,112200,"X"," 8:00",1,2,27,7,183,33,9,7,0,1014.4,58.39,16,4.9
2017-07-02,4.2775,5.3175,6.185,269.25,273.75,279,3.86,4.345,4.765,5.04,5.3325,5.5675,5.9,6.24,6.5625,1,112200,"X"," 8:15",1,2,27,7,183,34,9,7,0,1014.4,58.39,16,4.9
2017-07-02,4.385,5.375,6.18,271.5,275.5,280,3.95,4.43,4.84,5.1,5.385,5.605,5.94,6.27,6.625,1,112200,"X"," 8:30",1,2,27,7,183,35,9,7,0,1014.4,58.39,16,4.9
2017-07-02,4.4925,5.4325,6.175,273.75,277.25,281,4.04,4.515,4.915,5.16,5.4375,5.6425,5.98,6.3,6.6875,1,112200,"X"," 8:45",1,2,27,7,183,36,9,7,0,1014.4,58.39,16,4.9
2017-07-02,4.6,5.49,6.17,276,279,282,4.13,4.6,4.99,5.22,5.49,5.68,6.02,6.33,6.75,0,112200,"X"," 9:00",1,2,27,7,183,37,10,8,0.1,1014.8,49.52,15,4.7
2017-07-02,4.695,5.5425,6.1725,277.25,280,282.75,4.155,4.6425,5.0375,5.2725,5.545,5.78,6.085,6.4125,6.8375,1,112200,"X"," 9:15",1,2,27,7,183,38,10,8,0.1,1014.8,49.52,15,4.7
2017-07-02,4.79,5.595,6.175,278.5,281,283.5,4.18,4.685,5.085,5.325,5.6,5.88,6.15,6.495,6.925,1,112200,"X"," 9:30",1,2,27,7,183,39,10,8,0.1,1014.8,49.52,15,4.7
2017-07-02,4.885,5.6475,6.1775,279.75,282,284.25,4.205,4.7275,5.1325,5.3775,5.655,5.98,6.215,6.5775,7.0125,1,112200,"X"," 9:45",1,2,27,7,183,40,10,8,0.1,1014.8,49.52,15,4.7
2017-07-02,4.98,5.7,6.18,281,283,285,4.23,4.77,5.18,5.43,5.71,6.08,6.28,6.66,7.1,0,112200,"X"," 10:00",1,2,27,7,183,41,11,8,0.3,1015.4,41.29,15,4.4
2017-07-02,5.0775,5.7525,6.1775,282.25,284,285.5,4.2425,4.8425,5.2375,5.4775,5.7625,6.11,6.33,6.705,7.16,1,112200,"X"," 10:15",1,2,27,7,183,42,11,8,0.3,1015.4,41.29,15,4.4
2017-07-02,5.175,5.805,6.175,283.5,285,286,4.255,4.915,5.295,5.525,5.815,6.14,6.38,6.75,7.22,1,112200,"X"," 10:30",1,2,27,7,183,43,11,8,0.3,1015.4,41.29,15,4.4
2017-07-02,5.2725,5.8575,6.1725,284.75,286,286.5,4.2675,4.9875,5.3525,5.5725,5.8675,6.17,6.43,6.795,7.28,1,112200,"X"," 10:45",1,2,27,7,183,44,11,8,0.3,1015.4,41.29,15,4.4
2017-07-02,5.37,5.91,6.17,286,287,287,4.28,5.06,5.41,5.62,5.92,6.2,6.48,6.84,7.34,0,112200,"X"," 11:00",1,2,27,7,183,45,12,7,0.1,1015.8,34.56,16.6,5.1
2017-07-02,5.42,5.9475,6.1925,287.25,288.25,288.25,4.4225,5.0825,5.44,5.6575,5.9575,6.2275,6.5275,6.8875,7.3675,1,112200,"X"," 11:15",1,2,27,7,183,46,12,7,0.1,1015.8,34.56,16.6,5.1
2017-07-02,5.47,5.985,6.215,288.5,289.5,289.5,4.565,5.105,5.47,5.695,5.995,6.255,6.575,6.935,7.395,1,112200,"X"," 11:30",1,2,27,7,183,47,12,7,0.1,1015.8,34.56,16.6,5.1
2017-07-02,5.52,6.0225,6.2375,289.75,290.75,290.75,4.7075,5.1275,5.5,5.7325,6.0325,6.2825,6.6225,6.9825,7.4225,1,112200,"X"," 11:45",1,2,27,7,183,48,12,7,0.1,1015.8,34.56,16.6,5.1
2017-07-02,5.57,6.06,6.26,291,292,292,4.85,5.15,5.53,5.77,6.07,6.31,6.67,7.03,7.45,0,112200,"X"," 12:00",1,2,27,7,183,49,13,5,0,1015.6,30.58,19.2,5.4
2017-07-02,5.6625,6.155,6.355,292.5,293.25,293.25,4.975,5.2775,5.63,5.8725,6.1625,6.4225,6.7675,7.1275,7.555,1,112200,"X"," 12:15",1,2,27,7,183,50,13,5,0,1015.6,30.58,19.2,5.4
2017-07-02,5.755,6.25,6.45,294,294.5,294.5,5.1,5.405,5.73,5.975,6.255,6.535,6.865,7.225,7.66,1,112200,"X"," 12:30",1,2,27,7,183,51,13,5,0,1015.6,30.58,19.2,5.4
2017-07-02,5.8475,6.345,6.545,295.5,295.75,295.75,5.225,5.5325,5.83,6.0775,6.3475,6.6475,6.9625,7.3225,7.765,1,112200,"X"," 12:45",1,2,27,7,183,52,13,5,0,1015.6,30.58,19.2,5.4
2017-07-02,5.94,6.44,6.64,297,297,297,5.35,5.66,5.93,6.18,6.44,6.76,7.06,7.42,7.87,0,112200,"X"," 13:00",1,2,27,7,183,53,14,5,0,1016.1,30.59,18.5,8.1
2017-07-02,6.0425,6.5475,6.745,298.25,298.5,298.25,5.3375,5.7325,6.005,6.3125,6.5625,6.88,7.1575,7.5125,7.9425,1,112200,"X"," 13:15",1,2,27,7,183,54,14,5,0,1016.1,30.59,18.5,8.1
2017-07-02,6.145,6.655,6.85,299.5,300,299.5,5.325,5.805,6.08,6.445,6.685,7,7.255,7.605,8.015,1,112200,"X"," 13:30",1,2,27,7,183,55,14,5,0,1016.1,30.59,18.5,8.1
2017-07-02,6.2475,6.7625,6.955,300.75,301.5,300.75,5.3125,5.8775,6.155,6.5775,6.8075,7.12,7.3525,7.6975,8.0875,1,112200,"X"," 13:45",1,2,27,7,183,56,14,5,0,1016.1,30.59,18.5,8.1
2017-07-02,6.35,6.87,7.06,302,303,302,5.3,5.95,6.23,6.71,6.93,7.24,7.45,7.79,8.16,0,112200,"X"," 14:00",1,2,27,7,183,57,15,4,0,1016.7,34.57,19.6,8.5
2017-07-02,6.3725,6.895,7.08,302,303,302,5.385,5.9725,6.28,6.7225,6.94,7.2475,7.4625,7.765,8.215,1,112200,"X"," 14:15",1,2,27,7,183,58,15,4,0,1016.7,34.57,19.6,8.5
2017-07-02,6.395,6.92,7.1,302,303,302,5.47,5.995,6.33,6.735,6.95,7.255,7.475,7.74,8.27,1,112200,"X"," 14:30",1,2,27,7,183,59,15,4,0,1016.7,34.57,19.6,8.5
2017-07-02,6.4175,6.945,7.12,302,303,302,5.555,6.0175,6.38,6.7475,6.96,7.2625,7.4875,7.715,8.325,1,112200,"X"," 14:45",1,2,27,7,183,60,15,4,0,1016.7,34.57,19.6,8.5
2017-07-02,6.44,6.97,7.14,302,303,302,5.64,6.04,6.43,6.76,6.97,7.27,7.5,7.69,8.38,0,112200,"X"," 15:00",1,2,27,7,183,61,16,6,0,1017.3,41.31,17.5,8.2
2017-07-02,6.4525,6.9825,7.1525,302,302.75,302,5.6175,6.04,6.435,6.7575,6.9875,7.2975,7.5325,7.755,8.4,1,112200,"X"," 15:15",1,2,27,7,183,62,16,6,0,1017.3,41.31,17.5,8.2
2017-07-02,6.465,6.995,7.165,302,302.5,302,5.595,6.04,6.44,6.755,7.005,7.325,7.565,7.82,8.42,1,112200,"X"," 15:30",1,2,27,7,183,63,16,6,0,1017.3,41.31,17.5,8.2
2017-07-02,6.4775,7.0075,7.1775,302,302.25,302,5.5725,6.04,6.445,6.7525,7.0225,7.3525,7.5975,7.885,8.44,1,112200,"X"," 15:45",1,2,27,7,183,64,16,6,0,1017.3,41.31,17.5,8.2
2017-07-02,6.49,7.02,7.19,302,302,302,5.55,6.04,6.45,6.75,7.04,7.38,7.63,7.95,8.46,0,112200,"X"," 16:00",1,2,27,7,183,65,17,6,0,1017.6,49.54,18.3,5.8
2017-07-02,6.4375,6.965,7.14,301.75,302,301.75,5.5225,6.0275,6.4075,6.695,6.98,7.3025,7.5475,7.885,8.4275,1,112200,"X"," 16:15",1,2,27,7,183,66,17,6,0,1017.6,49.54,18.3,5.8
2017-07-02,6.385,6.91,7.09,301.5,302,301.5,5.495,6.015,6.365,6.64,6.92,7.225,7.465,7.82,8.395,1,112200,"X"," 16:30",1,2,27,7,183,67,17,6,0,1017.6,49.54,18.3,5.8
2017-07-02,6.3325,6.855,7.04,301.25,302,301.25,5.4675,6.0025,6.3225,6.585,6.86,7.1475,7.3825,7.755,8.3625,1,112200,"X"," 16:45",1,2,27,7,183,68,17,6,0,1017.6,49.54,18.3,5.8
2017-07-02,6.28,6.8,6.99,301,302,301,5.44,5.99,6.28,6.53,6.8,7.07,7.3,7.69,8.33,0,119000,"X"," 17:00",1,2,27,7,183,69,18,4,0,1017.9,58.41,17.8,5.6
2017-07-02,6.1775,6.695,6.8875,301.25,302,301.25,5.305,5.825,6.14,6.4125,6.7,6.965,7.2325,7.64,8.22,1,119000,"X"," 17:15",1,2,27,7,183,70,18,4,0,1017.9,58.41,17.8,5.6
2017-07-02,6.075,6.59,6.785,301.5,302,301.5,5.17,5.66,6,6.295,6.6,6.86,7.165,7.59,8.11,1,119000,"X"," 17:30",1,2,27,7,183,71,18,4,0,1017.9,58.41,17.8,5.6
2017-07-02,5.9725,6.485,6.6825,301.75,302,301.75,5.035,5.495,5.86,6.1775,6.5,6.755,7.0975,7.54,8,1,119000,"X"," 17:45",1,2,27,7,183,72,18,4,0,1017.9,58.41,17.8,5.6
2017-07-02,5.87,6.38,6.58,302,302,302,4.9,5.33,5.72,6.06,6.4,6.65,7.03,7.49,7.89,0,119000,"X"," 18:00",1,2,27,7,183,73,19,3,0,1018.4,67.41,17.5,6.7
2017-07-02,5.785,6.3,6.505,302.5,302.5,302.75,4.79,5.2525,5.6725,5.99,6.3175,6.5825,6.9075,7.355,7.76,1,119000,"X"," 18:15",1,2,27,7,183,74,19,3,0,1018.4,67.41,17.5,6.7
2017-07-02,5.7,6.22,6.43,303,303,303.5,4.68,5.175,5.625,5.92,6.235,6.515,6.785,7.22,7.63,1,119000,"X"," 18:30",1,2,27,7,183,75,19,3,0,1018.4,67.41,17.5,6.7
2017-07-02,5.615,6.14,6.355,303.5,303.5,304.25,4.57,5.0975,5.5775,5.85,6.1525,6.4475,6.6625,7.085,7.5,1,119000,"X"," 18:45",1,2,27,7,183,76,19,3,0,1018.4,67.41,17.5,6.7
2017-07-02,5.53,6.06,6.28,304,304,305,4.46,5.02,5.53,5.78,6.07,6.38,6.54,6.95,7.37,0,119000,"X"," 19:00",1,2,27,7,183,77,20,2,0,1018.9,76.13,16.5,5.9
2017-07-02,5.4875,6.0325,6.26,304.25,304.5,305.25,4.4675,4.99,5.465,5.735,6.0525,6.3825,6.575,7.035,7.5125,1,119000,"X"," 19:15",1,2,27,7,183,78,20,2,0,1018.9,76.13,16.5,5.9
2017-07-02,5.445,6.005,6.24,304.5,305,305.5,4.475,4.96,5.4,5.69,6.035,6.385,6.61,7.12,7.655,1,119000,"X"," 19:30",1,2,27,7,183,79,20,2,0,1018.9,76.13,16.5,5.9
2017-07-02,5.4025,5.9775,6.22,304.75,305.5,305.75,4.4825,4.93,5.335,5.645,6.0175,6.3875,6.645,7.205,7.7975,1,119000,"X"," 19:45",1,2,27,7,183,80,20,2,0,1018.9,76.13,16.5,5.9
2017-07-02,5.36,5.95,6.2,305,306,306,4.49,4.9,5.27,5.6,6,6.39,6.68,7.29,7.94,0,119000,"X"," 20:00",1,2,27,7,183,81,21,2,0,1019.6,84.26,15.2,4.8
2017-07-02,5.2325,5.875,6.13,304.5,305.5,305.75,4.3475,4.8675,5.22,5.5275,5.9175,6.3,6.585,7.1225,7.77,1,119000,"X"," 20:15",1,2,27,7,183,82,21,2,0,1019.6,84.26,15.2,4.8
2017-07-02,5.105,5.8,6.06,304,305,305.5,4.205,4.835,5.17,5.455,5.835,6.21,6.49,6.955,7.6,1,119000,"X"," 20:30",1,2,27,7,183,83,21,2,0,1019.6,84.26,15.2,4.8
2017-07-02,4.9775,5.725,5.99,303.5,304.5,305.25,4.0625,4.8025,5.12,5.3825,5.7525,6.12,6.395,6.7875,7.43,1,119000,"X"," 20:45",1,2,27,7,183,84,21,2,0,1019.6,84.26,15.2,4.8
2017-07-02,4.85,5.65,5.92,303,304,305,3.92,4.77,5.07,5.31,5.67,6.03,6.3,6.62,7.26,0,119000,"X"," 21:00",1,2,27,7,183,85,22,1,0,1020.1,91.44,12.1,3.3
2017-07-02,4.72,5.565,5.8525,302.25,303.75,305.25,3.845,4.635,4.955,5.2425,5.5875,5.92,6.1775,6.535,7.12,1,119000,"X"," 21:15",1,2,27,7,183,86,22,1,0,1020.1,91.44,12.1,3.3
2017-07-02,4.59,5.48,5.785,301.5,303.5,305.5,3.77,4.5,4.84,5.175,5.505,5.81,6.055,6.45,6.98,1,119000,"X"," 21:30",1,2,27,7,183,87,22,1,0,1020.1,91.44,12.1,3.3
2017-07-02,4.46,5.395,5.7175,300.75,303.25,305.75,3.695,4.365,4.725,5.1075,5.4225,5.7,5.9325,6.365,6.84,1,119000,"X"," 21:45",1,2,27,7,183,88,22,1,0,1020.1,91.44,12.1,3.3
2017-07-02,4.33,5.31,5.65,300,303,306,3.62,4.23,4.61,5.04,5.34,5.59,5.81,6.28,6.7,0,119000,"X"," 22:00",1,2,27,7,183,89,23,2,0,1020.3,97.32,10.1,2.4
2017-07-02,4.1875,5.205,5.545,299.5,303,306,3.5475,4.085,4.5125,4.92,5.2325,5.505,5.74,6.19,6.665,1,119000,"X"," 22:15",1,2,27,7,183,90,23,2,0,1020.3,97.32,10.1,2.4
2017-07-02,4.045,5.1,5.44,299,303,306,3.475,3.94,4.415,4.8,5.125,5.42,5.67,6.1,6.63,1,119000,"X"," 22:30",1,2,27,7,183,91,23,2,0,1020.3,97.32,10.1,2.4
2017-07-02,3.9025,4.995,5.335,298.5,303,306,3.4025,3.795,4.3175,4.68,5.0175,5.335,5.6,6.01,6.595,1,119000,"X"," 22:45",1,2,27,7,183,92,23,2,0,1020.3,97.32,10.1,2.4
2017-07-02,3.76,4.89,5.23,298,303,306,3.33,3.65,4.22,4.56,4.91,5.25,5.53,5.92,6.56,0,119000,"X"," 23:00",1,2,27,7,183,93,24,2,0,1020.5,101.52,10.1,1.7
2017-07-02,3.8425,5,5.3575,287.75,293.25,296.75,3.4675,3.8475,4.38,4.7,5.0175,5.3525,5.6425,6.0325,6.6225,1,119000,"X"," 23:15",1,2,27,7,183,94,24,2,0,1020.5,101.52,10.1,1.7
2017-07-02,3.925,5.11,5.485,277.5,283.5,287.5,3.605,4.045,4.54,4.84,5.125,5.455,5.755,6.145,6.685,1,119000,"X"," 23:30",1,2,27,7,183,95,24,2,0,1020.5,101.52,10.1,1.7
2017-07-02,4.0075,5.22,5.6125,267.25,273.75,278.25,3.7425,4.2425,4.7,4.98,5.2325,5.5575,5.8675,6.2575,6.7475,1,119000,"X"," 23:45",1,2,27,7,183,96,24,2,0,1020.5,101.52,10.1,1.7
2017-07-03,4.09,5.33,5.74,257,264,269,3.88,4.44,4.86,5.12,5.34,5.66,5.98,6.37,6.81,0,119000,"X"," 0:00",2,3,27,7,184,1,1,1,0,1020.8,103.72,9.3,2.3
2017-07-03,4.1625,5.48,5.905,253.5,260.75,266,4.02,4.5475,4.945,5.2125,5.495,5.7725,6.075,6.4675,6.925,1,119000,"X"," 0:15",2,3,27,7,184,2,1,1,0,1020.8,103.72,9.3,2.3
2017-07-03,4.235,5.63,6.07,250,257.5,263,4.16,4.655,5.03,5.305,5.65,5.885,6.17,6.565,7.04,1,119000,"X"," 0:30",2,3,27,7,184,3,1,1,0,1020.8,103.72,9.3,2.3
2017-07-03,4.3075,5.78,6.235,246.5,254.25,260,4.3,4.7625,5.115,5.3975,5.805,5.9975,6.265,6.6625,7.155,1,119000,"X"," 0:45",2,3,27,7,184,4,1,1,0,1020.8,103.72,9.3,2.3
2017-07-03,4.38,5.93,6.4,243,251,257,4.44,4.87,5.2,5.49,5.96,6.11,6.36,6.76,7.27,0,119000,"X"," 1:00",2,3,27,7,184,5,2,2,0,1020.9,103.72,10,1.9
2017-07-03,4.455,6.09,6.5625,240.75,249,254.75,4.555,5.0625,5.4125,5.69,6.1125,6.32,6.5775,6.96,7.48,1,119000,"X"," 1:15",2,3,27,7,184,6,2,2,0,1020.9,103.72,10,1.9
2017-07-03,4.53,6.25,6.725,238.5,247,252.5,4.67,5.255,5.625,5.89,6.265,6.53,6.795,7.16,7.69,1,119000,"X"," 1:30",2,3,27,7,184,7,2,2,0,1020.9,103.72,10,1.9
2017-07-03,4.605,6.41,6.8875,236.25,245,250.25,4.785,5.4475,5.8375,6.09,6.4175,6.74,7.0125,7.36,7.9,1,119000,"X"," 1:45",2,3,27,7,184,8,2,2,0,1020.9,103.72,10,1.9
2017-07-03,4.68,6.57,7.05,234,243,248,4.9,5.64,6.05,6.29,6.57,6.95,7.23,7.56,8.11,0,119000,"X"," 2:00",2,3,27,7,184,9,3,5,0,1020.8,101.53,9,1.5
2017-07-03,4.7425,6.675,7.2025,231.75,240.5,245.5,5.035,5.74,6.1475,6.4075,6.6825,7.0325,7.32,7.665,8.16,1,119000,"X"," 2:15",2,3,27,7,184,10,3,5,0,1020.8,101.53,9,1.5
2017-07-03,4.805,6.78,7.355,229.5,238,243,5.17,5.84,6.245,6.525,6.795,7.115,7.41,7.77,8.21,1,119000,"X"," 2:30",2,3,27,7,184,11,3,5,0,1020.8,101.53,9,1.5
2017-07-03,4.8675,6.885,7.5075,227.25,235.5,240.5,5.305,5.94,6.3425,6.6425,6.9075,7.1975,7.5,7.875,8.26,1,119000,"X"," 2:45",2,3,27,7,184,12,3,5,0,1020.8,101.53,9,1.5
2017-07-03,4.93,6.99,7.66,225,233,238,5.44,6.04,6.44,6.76,7.02,7.28,7.59,7.98,8.31,0,119000,"X"," 3:00",2,3,27,7,184,13,4,2,0,1020.8,97.33,8.9,1.6
2017-07-03,4.9925,7.0925,7.83,222.5,230.5,235.75,5.55,6.1625,6.5675,6.865,7.12,7.4125,7.7075,8.095,8.4575,1,119000,"X"," 3:15",2,3,27,7,184,14,4,2,0,1020.8,97.33,8.9,1.6
2017-07-03,5.055,7.195,8,220,228,233.5,5.66,6.285,6.695,6.97,7.22,7.545,7.825,8.21,8.605,1,119000,"X"," 3:30",2,3,27,7,184,15,4,2,0,1020.8,97.33,8.9,1.6
2017-07-03,5.1175,7.2975,8.17,217.5,225.5,231.25,5.77,6.4075,6.8225,7.075,7.32,7.6775,7.9425,8.325,8.7525,1,119000,"X"," 3:45",2,3,27,7,184,16,4,2,0,1020.8,97.33,8.9,1.6
2017-07-03,5.18,7.4,8.34,215,223,229,5.88,6.53,6.95,7.18,7.42,7.81,8.06,8.44,8.9,0,119000,"X"," 4:00",2,3,27,7,184,17,5,1,0,1020.8,91.46,9.5,1.5
2017-07-03,5.2225,7.4725,8.48,213.25,221.25,227.5,5.965,6.56,6.99,7.23,7.4925,7.8825,8.1475,8.5325,8.9975,1,119000,"X"," 4:15",2,3,27,7,184,18,5,1,0,1020.8,91.46,9.5,1.5
2017-07-03,5.265,7.545,8.62,211.5,219.5,226,6.05,6.59,7.03,7.28,7.565,7.955,8.235,8.625,9.095,1,119000,"X"," 4:30",2,3,27,7,184,19,5,1,0,1020.8,91.46,9.5,1.5
2017-07-03,5.3075,7.6175,8.76,209.75,217.75,224.5,6.135,6.62,7.07,7.33,7.6375,8.0275,8.3225,8.7175,9.1925,1,119000,"X"," 4:45",2,3,27,7,184,20,5,1,0,1020.8,91.46,9.5,1.5
2017-07-03,5.35,7.69,8.9,208,216,223,6.22,6.65,7.11,7.38,7.71,8.1,8.41,8.81,9.29,0,119000,"X"," 5:00",2,3,27,7,184,21,6,1,0,1021.1,84.28,11.2,1.6
2017-07-03,5.375,7.6575,8.92,207.75,215.5,222.25,6.13,6.6225,7.0725,7.3375,7.6725,8.0325,8.3325,8.74,9.2,1,119000,"X"," 5:15",2,3,27,7,184,22,6,1,0,1021.1,84.28,11.2,1.6
2017-07-03,5.4,7.625,8.94,207.5,215,221.5,6.04,6.595,7.035,7.295,7.635,7.965,8.255,8.67,9.11,1,119000,"X"," 5:30",2,3,27,7,184,23,6,1,0,1021.1,84.28,11.2,1.6
2017-07-03,5.425,7.5925,8.96,207.25,214.5,220.75,5.95,6.5675,6.9975,7.2525,7.5975,7.8975,8.1775,8.6,9.02,1,119000,"X"," 5:45",2,3,27,7,184,24,6,1,0,1021.1,84.28,11.2,1.6
2017-07-03,5.45,7.56,8.98,207,214,220,5.86,6.54,6.96,7.21,7.56,7.83,8.1,8.53,8.93,0,119000,"X"," 6:00",2,3,27,7,184,25,7,2,0,1021,76.16,13.5,2.8
2017-07-03,5.5075,7.54,8.995,207.25,214,219.75,5.8575,6.535,6.9475,7.2075,7.54,7.7925,8.0875,8.5675,8.975,1,119000,"X"," 6:15",2,3,27,7,184,26,7,2,0,1021,76.16,13.5,2.8
2017-07-03,5.565,7.52,9.01,207.5,214,219.5,5.855,6.53,6.935,7.205,7.52,7.755,8.075,8.605,9.02,1,119000,"X"," 6:30",2,3,27,7,184,27,7,2,0,1021,76.16,13.5,2.8
2017-07-03,5.6225,7.5,9.025,207.75,214,219.25,5.8525,6.525,6.9225,7.2025,7.5,7.7175,8.0625,8.6425,9.065,1,119000,"X"," 6:45",2,3,27,7,184,28,7,2,0,1021,76.16,13.5,2.8
2017-07-03,5.68,7.48,9.04,208,214,219,5.85,6.52,6.91,7.2,7.48,7.68,8.05,8.68,9.11,0,119000,"X"," 7:00",2,3,27,7,184,29,8,2,0,1021,67.44,15.3,3.8
2017-07-03,5.7575,7.4725,9.04,208.5,213.75,218.5,5.7325,6.4075,6.8725,7.1925,7.48,7.6875,8.0425,8.62,9.08,1,119000,"X"," 7:15",2,3,27,7,184,30,8,2,0,1021,67.44,15.3,3.8
2017-07-03,5.835,7.465,9.04,209,213.5,218,5.615,6.295,6.835,7.185,7.48,7.695,8.035,8.56,9.05,1,119000,"X"," 7:30",2,3,27,7,184,31,8,2,0,1021,67.44,15.3,3.8
2017-07-03,5.9125,7.4575,9.04,209.5,213.25,217.5,5.4975,6.1825,6.7975,7.1775,7.48,7.7025,8.0275,8.5,9.02,1,119000,"X"," 7:45",2,3,27,7,184,32,8,2,0,1021,67.44,15.3,3.8
2017-07-03,5.99,7.45,9.04,210,213,217,5.38,6.07,6.76,7.17,7.48,7.71,8.02,8.44,8.99,0,112200,"X"," 8:00",2,3,27,7,184,33,9,4,0,1020.9,58.45,17,5.1
2017-07-03,6.1325,7.5225,9.0125,210,212.75,216.5,5.475,6.155,6.81,7.22,7.55,7.7825,8.0825,8.4875,9.045,1,112200,"X"," 8:15",2,3,27,7,184,34,9,4,0,1020.9,58.45,17,5.1
2017-07-03,6.275,7.595,8.985,210,212.5,216,5.57,6.24,6.86,7.27,7.62,7.855,8.145,8.535,9.1,1,112200,"X"," 8:30",2,3,27,7,184,35,9,4,0,1020.9,58.45,17,5.1
2017-07-03,6.4175,7.6675,8.9575,210,212.25,215.5,5.665,6.325,6.91,7.32,7.69,7.9275,8.2075,8.5825,9.155,1,112200,"X"," 8:45",2,3,27,7,184,36,9,4,0,1020.9,58.45,17,5.1
2017-07-03,6.56,7.74,8.93,210,212,215,5.76,6.41,6.96,7.37,7.76,8,8.27,8.63,9.21,0,112200,"X"," 9:00",2,3,27,7,184,37,10,5,0,1020.5,49.58,18,6
2017-07-03,6.715,7.8375,8.9175,209.75,211.75,214.25,5.8625,6.5175,7.0475,7.4575,7.86,8.1425,8.41,8.7775,9.3625,1,112200,"X"," 9:15",2,3,27,7,184,38,10,5,0,1020.5,49.58,18,6
2017-07-03,6.87,7.935,8.905,209.5,211.5,213.5,5.965,6.625,7.135,7.545,7.96,8.285,8.55,8.925,9.515,1,112200,"X"," 9:30",2,3,27,7,184,39,10,5,0,1020.5,49.58,18,6
2017-07-03,7.025,8.0325,8.8925,209.25,211.25,212.75,6.0675,6.7325,7.2225,7.6325,8.06,8.4275,8.69,9.0725,9.6675,1,112200,"X"," 9:45",2,3,27,7,184,40,10,5,0,1020.5,49.58,18,6
2017-07-03,7.18,8.13,8.88,209,211,212,6.17,6.84,7.31,7.72,8.16,8.57,8.83,9.22,9.82,0,112200,"X"," 10:00",2,3,27,7,184,41,11,6,0,1020.1,41.36,19.4,6
